src,dst,relation
25913058,54619276,follows
11388132,54619276,follows
36743910,54619276,follows
2517988075,54619276,follows
16378093,54619276,follows
380440302,54619276,follows
48132847,54619276,follows
14287094,54619276,follows
147092180,54619276,follows
14606079,54619276,follows
16076032,54619276,follows
12245632,54619276,follows
8548612,54619276,follows
466519303,54619276,follows
24431892,54619276,follows
18979104,54619276,follows
20508720,54619276,follows
7900962,54619276,follows
14046504,54619276,follows
38271276,54619276,follows
7794142,54619276,follows
14855994,54619276,follows
18587457,54619276,follows
46213956,54619276,follows
20479813,54619276,follows
45629254,54619276,follows
17429832,54619276,follows
21759817,54619276,follows
14588748,54619276,follows
184515406,54619276,follows
50496857,54619276,follows
72227167,54619276,follows
340441440,54619276,follows
25003152,54619276,follows
17830242,54619276,follows
11107172,54619276,follows
25368431,54619276,follows
152570227,54619276,follows
2329066872,54619276,follows
22737278,54619276,follows
15949696,54619276,follows
297556877,54619276,follows
20343694,54619276,follows
18622869,54619276,follows
16211356,54619276,follows
7848802,54619276,follows
16191902,54619276,follows
14677919,54619276,follows
102581666,54619276,follows
22986148,54619276,follows
15473574,54619276,follows
15694863,54619276,follows
18771370,54619276,follows
52652974,54619276,follows
18851248,54619276,follows
14478260,54619276,follows
50149303,54619276,follows
186545080,54619276,follows
198584761,54619276,follows
15691197,54619276,follows
11621822,54619276,follows
392219074,54619276,follows
17462723,54619276,follows
72763332,54619276,follows
21005767,54619276,follows
43694024,54619276,follows
17757642,54619276,follows
57411021,54619276,follows
96637391,54619276,follows
17928145,54619276,follows
15985111,54619276,follows
171691486,54619276,follows
1947301,54619276,follows
41287144,54619276,follows
37501003,54619276,follows
145097709,54619276,follows
15335662,54619276,follows
812185596,54619276,follows
21982720,36125837,follows
57917441,36125837,follows
16303106,36125837,follows
15446531,36125837,follows
301012485,36125837,follows
169182727,36125837,follows
18464266,36125837,follows
14515799,36125837,follows
15939596,36125837,follows
36176898,36125837,follows
17001490,36125837,follows
14370819,36125837,follows
16973333,36125837,follows
15865878,36125837,follows
121489431,36125837,follows
16122373,36125837,follows
15220768,36125837,follows
91180720,36125837,follows
15667291,36125837,follows
220727844,36125837,follows
154045477,36125837,follows
759786534,36125837,follows
21718571,36125837,follows
20794926,36125837,follows
20731951,36125837,follows
16893491,36125837,follows
13493302,36125837,follows
23991863,36125837,follows
16013368,36125837,follows
24773177,36125837,follows
16076272,36125837,follows
47438401,36125837,follows
73260098,36125837,follows
16017475,36125837,follows
18644548,36125837,follows
131497030,36125837,follows
318426183,36125837,follows
18510860,36125837,follows
17004618,36125837,follows
37501003,36125837,follows
59010637,36125837,follows
14090321,36125837,follows
30050899,36125837,follows
378707542,36125837,follows
16955991,36125837,follows
115463768,36125837,follows
23601242,36125837,follows
23839835,36125837,follows
1081296481,36125837,follows
14335586,36125837,follows
29283,36125837,follows
8383592,36125837,follows
69193833,36125837,follows
12655722,36125837,follows
14337131,36125837,follows
335369838,36125837,follows
14246001,36125837,follows
18742394,36125837,follows
15893116,36125837,follows
111929982,36125837,follows
12245632,36125837,follows
2444931,36125837,follows
77314692,36125837,follows
34423941,36125837,follows
70706313,36125837,follows
478203018,36125837,follows
17969805,36125837,follows
189376144,36125837,follows
38737553,36125837,follows
14930580,36125837,follows
15164565,36125837,follows
22652566,36125837,follows
15529625,36125837,follows
13393052,36125837,follows
15902877,36125837,follows
14834340,36125837,follows
1947301,36125837,follows
53789862,36125837,follows
17094311,36125837,follows
15731368,36125837,follows
41431213,36125837,follows
38975663,36125837,follows
21414576,36125837,follows
24612021,36125837,follows
15584457,36125837,follows
69181624,36125837,follows
563819203,36125837,follows
377725125,36125837,follows
16118472,36125837,follows
17002185,36125837,follows
17150156,36125837,follows
85322445,36125837,follows
4816,36125837,follows
14296273,36125837,follows
15727317,36125837,follows
15450660,36125837,follows
15808218,36125837,follows
59159771,36125837,follows
11435642,36125837,follows
335972576,36125837,follows
15818978,36125837,follows
11388132,36125837,follows
36743910,36125837,follows
54646308,36125837,follows
15634728,36125837,follows
14885620,36125837,follows
14287094,36125837,follows
53660409,36125837,follows
399156475,36125837,follows
14606079,36125837,follows
16076032,36125837,follows
56768257,36125837,follows
148529707,36125837,follows
10117892,36125837,follows
55355654,36125837,follows
466519303,36125837,follows
14717197,36125837,follows
824859920,36125837,follows
16041234,36125837,follows
24431892,36125837,follows
14140695,36125837,follows
40197402,36125837,follows
15935927,36125837,follows
14700316,36125837,follows
15675013,36125837,follows
24268066,36125837,follows
157075236,36125837,follows
34002725,36125837,follows
14046504,36125837,follows
38271276,36125837,follows
213722368,36125837,follows
16799023,36125837,follows
21268897,36125837,follows
14855994,36125837,follows
18544958,36125837,follows
18587457,36125837,follows
20479813,36125837,follows
45629254,36125837,follows
14368074,36125837,follows
114429495,36125837,follows
14588748,36125837,follows
25913058,36125837,follows
18706257,36125837,follows
14757714,36125837,follows
550010708,36125837,follows
14752085,36125837,follows
122868055,36125837,follows
4207961,36125837,follows
61249886,36125837,follows
16007312,36125837,follows
17824099,36125837,follows
18634085,36125837,follows
810129,36125837,follows
203071854,36125837,follows
16591728,36125837,follows
20818801,36125837,follows
369206130,36125837,follows
152570227,36125837,follows
313557365,36125837,follows
105317752,36125837,follows
10886522,36125837,follows
16935292,36125837,follows
24789175,36125837,follows
15949696,36125837,follows
15458694,36125837,follows
14529929,36125837,follows
171283600,36125837,follows
15950681,36125837,follows
16594832,36125837,follows
16129920,36125837,follows
18622869,36125837,follows
16589206,36125837,follows
35831704,36125837,follows
14173084,36125837,follows
50769309,36125837,follows
289420613,36125837,follows
22063600,36125837,follows
15087011,36125837,follows
22986148,36125837,follows
15978412,36125837,follows
606776750,36125837,follows
1286312880,36125837,follows
130617778,36125837,follows
14478260,36125837,follows
17293897,36125837,follows
14677919,36125837,follows
47408060,36125837,follows
11621822,36125837,follows
14927297,36125837,follows
21295042,36125837,follows
20406724,36125837,follows
8719302,36125837,follows
21005767,36125837,follows
19826122,36125837,follows
14513611,36125837,follows
10778572,36125837,follows
57411021,36125837,follows
17006157,36125837,follows
18851248,36125837,follows
161580500,36125837,follows
15985111,36125837,follows
19605981,36125837,follows
7794142,36125837,follows
33792634,36125837,follows
60698597,36125837,follows
16478695,36125837,follows
313070057,36125837,follows
111631851,36125837,follows
37917164,36125837,follows
18650093,36125837,follows
10085872,36125837,follows
6721522,36125837,follows
21786618,36125837,follows
117543420,36125837,follows
158414847,36125837,follows
15161984,154963086,follows
99966080,154963086,follows
770648450,154963086,follows
28339843,154963086,follows
15983110,154963086,follows
77540359,154963086,follows
17688714,154963086,follows
14717197,154963086,follows
189376144,154963086,follows
38737553,154963086,follows
17001490,154963086,follows
15446531,154963086,follows
15335662,154963086,follows
16589206,154963086,follows
4207961,154963086,follows
16799023,154963086,follows
111929982,154963086,follows
40807200,154963086,follows
91180720,154963086,follows
23839835,154963086,follows
1947301,154963086,follows
53789862,154963086,follows
17094311,154963086,follows
169182727,154963086,follows
38271276,154963086,follows
20731951,154963086,follows
1286312880,154963086,follows
16893491,154963086,follows
7794142,154963086,follows
88673078,154963086,follows
16013368,154963086,follows
478203018,154963086,follows
16118472,154963086,follows
62665162,154963086,follows
57411021,154963086,follows
17006157,154963086,follows
20622592,154963086,follows
378707542,154963086,follows
15985111,154963086,follows
308631257,154963086,follows
15808218,154963086,follows
15667291,154963086,follows
19605981,154963086,follows
61249886,154963086,follows
34002725,154963086,follows
50684256,154963086,follows
25913058,154963086,follows
69193833,154963086,follows
330361451,154963086,follows
335369838,154963086,follows
6721522,154963086,follows
14269172,154963086,follows
18276341,154963086,follows
173634807,154963086,follows
16076032,154963086,follows
16935292,154963086,follows
48081662,154963086,follows
18622869,154963086,follows
57917441,25003152,follows
15446531,25003152,follows
384923143,25003152,follows
176745481,25003152,follows
38413836,25003152,follows
59547153,25003152,follows
18570258,25003152,follows
52615210,25003152,follows
168295477,25003152,follows
24773177,25003152,follows
15988283,25003152,follows
16017475,25003152,follows
309937733,25003152,follows
37501003,25003152,follows
59010637,25003152,follows
2568461,25003152,follows
23839835,25003152,follows
14335586,25003152,follows
330361451,25003152,follows
335369838,25003152,follows
83665853,25003152,follows
18742394,25003152,follows
16228479,25003152,follows
489798785,25003152,follows
28339843,25003152,follows
478203018,25003152,follows
54619276,25003152,follows
189376144,25003152,follows
363809948,25003152,follows
15275677,25003152,follows
14834340,25003152,follows
53789862,25003152,follows
117810351,25003152,follows
15906481,25003152,follows
24789175,25003152,follows
55411896,25003152,follows
275393723,25003152,follows
563819203,25003152,follows
369278149,25003152,follows
15982292,25003152,follows
13524182,25003152,follows
59159771,25003152,follows
33792634,25003152,follows
304814848,25003152,follows
19985189,25003152,follows
25913058,25003152,follows
48132847,25003152,follows
14287094,25003152,follows
2696831,25003152,follows
774909,25003152,follows
14606079,25003152,follows
16076032,25003152,follows
8548612,25003152,follows
38060296,25003152,follows
174272266,25003152,follows
14717197,25003152,follows
16041234,25003152,follows
7900962,25003152,follows
34002725,25003152,follows
65698096,25003152,follows
17688714,25003152,follows
46213956,25003152,follows
20479813,25003152,follows
5907272,25003152,follows
18706257,25003152,follows
14752085,25003152,follows
63004503,25003152,follows
4207961,25003152,follows
16077147,25003152,follows
16356190,25003152,follows
14626143,25003152,follows
32207712,25003152,follows
17824099,25003152,follows
25368431,25003152,follows
15458181,25003152,follows
14202246,25003152,follows
297556877,25003152,follows
20343694,25003152,follows
18622869,25003152,follows
16589206,25003152,follows
14677919,25003152,follows
21268897,25003152,follows
102581666,25003152,follows
30752163,25003152,follows
114028457,25003152,follows
15978412,25003152,follows
15902877,25003152,follows
50149303,25003152,follows
186545080,25003152,follows
15691197,25003152,follows
53892543,25003152,follows
392219074,25003152,follows
289420613,25003152,follows
21005767,25003152,follows
62665162,25003152,follows
10778572,25003152,follows
57411021,25003152,follows
17006157,25003152,follows
15087011,25003152,follows
61249886,25003152,follows
15985111,25003152,follows
171691486,25003152,follows
313070057,25003152,follows
71139326,25003152,follows
21982720,810129,follows
16076032,810129,follows
16303106,810129,follows
16122373,810129,follows
25946632,810129,follows
18464266,810129,follows
601803276,810129,follows
29602818,810129,follows
65375759,810129,follows
17001490,810129,follows
11382292,810129,follows
16973333,810129,follows
15865878,810129,follows
15220768,810129,follows
15728161,810129,follows
23839835,810129,follows
5502502,810129,follows
23833641,810129,follows
52615210,810129,follows
148529707,810129,follows
16565806,810129,follows
20508720,810129,follows
13676552,810129,follows
168295477,810129,follows
24773177,810129,follows
5743162,810129,follows
150808638,810129,follows
131497030,810129,follows
318426183,810129,follows
18510860,810129,follows
17004618,810129,follows
20406724,810129,follows
14073364,810129,follows
30050899,810129,follows
14515799,810129,follows
40912473,810129,follows
15667291,810129,follows
22642788,810129,follows
2729061,810129,follows
8383592,810129,follows
14246001,810129,follows
633,810129,follows
11435642,810129,follows
2696831,810129,follows
12245632,810129,follows
16211073,810129,follows
15675013,810129,follows
36125837,810129,follows
189376144,810129,follows
15164565,810129,follows
41814169,810129,follows
13393052,810129,follows
15902877,810129,follows
224079521,810129,follows
14834340,810129,follows
1947301,810129,follows
15731368,810129,follows
38975663,810129,follows
321589427,810129,follows
69181624,810129,follows
59031230,810129,follows
199400127,810129,follows
84816752,810129,follows
563819203,810129,follows
4816,810129,follows
714891474,810129,follows
15224867,810129,follows
159562452,810129,follows
13524182,810129,follows
21093785,810129,follows
135897307,810129,follows
335972576,810129,follows
16326882,810129,follows
1140451,810129,follows
11388132,810129,follows
14266598,810129,follows
23588075,810129,follows
15335662,810129,follows
102787318,810129,follows
399156475,810129,follows
20473084,810129,follows
774909,810129,follows
14606079,810129,follows
89820928,810129,follows
8548612,810129,follows
55355654,810129,follows
12609292,810129,follows
16041234,810129,follows
24431892,810129,follows
14700316,810129,follows
59159771,810129,follows
49184040,810129,follows
38271276,810129,follows
16469809,810129,follows
20463418,810129,follows
14368074,810129,follows
14588748,810129,follows
51892045,810129,follows
550010708,810129,follows
15950681,810129,follows
61249886,810129,follows
26657119,810129,follows
188809568,810129,follows
18963809,810129,follows
14190948,810129,follows
336218991,810129,follows
11695472,810129,follows
20818801,810129,follows
9692022,810129,follows
2329066872,810129,follows
16935292,810129,follows
16129920,810129,follows
15458181,810129,follows
14529929,810129,follows
18622869,810129,follows
16589206,810129,follows
24223641,810129,follows
18267544,810129,follows
11107172,810129,follows
14677919,810129,follows
102581666,810129,follows
15087011,810129,follows
50367908,810129,follows
14302121,810129,follows
45510215,810129,follows
15978412,810129,follows
606776750,810129,follows
130617778,810129,follows
25913058,810129,follows
18730427,810129,follows
11621822,810129,follows
17462723,810129,follows
72763332,810129,follows
15949253,810129,follows
15649736,810129,follows
57411021,810129,follows
5971922,810129,follows
15985111,810129,follows
18094552,810129,follows
19605981,810129,follows
14292458,810129,follows
3459051,810129,follows
18650093,810129,follows
6721522,810129,follows
21786618,810129,follows
224698363,810129,follows
117543420,810129,follows
16076032,15164565,follows
12245632,15164565,follows
14155907,15164565,follows
164412502,15164565,follows
55355654,15164565,follows
14529929,15164565,follows
16955991,15164565,follows
18510860,15164565,follows
15446531,15164565,follows
18622869,15164565,follows
15865878,15164565,follows
14677919,15164565,follows
21268897,15164565,follows
14834340,15164565,follows
1947301,15164565,follows
313091751,15164565,follows
15731368,15164565,follows
18164272,15164565,follows
16469809,15164565,follows
50149303,15164565,follows
24773177,15164565,follows
12193342,15164565,follows
16017475,15164565,follows
309937733,15164565,follows
59557446,15164565,follows
17174089,15164565,follows
17830242,15164565,follows
13524182,15164565,follows
14515799,15164565,follows
14190948,15164565,follows
135897307,15164565,follows
15021918,15164565,follows
50325797,15164565,follows
32207712,15164565,follows
928481,15164565,follows
16326882,15164565,follows
1140451,15164565,follows
23995748,15164565,follows
313070057,15164565,follows
16228479,15164565,follows
78890225,15164565,follows
14412533,15164565,follows
14287094,15164565,follows
11435642,15164565,follows
224698363,15164565,follows
14606079,15164565,follows
16076032,309126296,follows
21982720,309126296,follows
16303106,309126296,follows
15865878,309126296,follows
55355654,309126296,follows
169182727,309126296,follows
17074440,309126296,follows
70706313,309126296,follows
14515799,309126296,follows
18510860,309126296,follows
20608910,309126296,follows
15164565,309126296,follows
111339670,309126296,follows
41814169,309126296,follows
34643610,309126296,follows
460470940,309126296,follows
14677919,309126296,follows
15220768,309126296,follows
15087011,309126296,follows
14834340,309126296,follows
28145061,309126296,follows
15731368,309126296,follows
14302121,309126296,follows
18771370,309126296,follows
14067246,309126296,follows
16469809,309126296,follows
50325797,309126296,follows
168295477,309126296,follows
13493302,309126296,follows
14529929,309126296,follows
69181624,309126296,follows
24773177,309126296,follows
16569274,309126296,follows
16246715,309126296,follows
11621822,309126296,follows
21619519,309126296,follows
133048642,309126296,follows
16017475,309126296,follows
27511061,309126296,follows
309937733,309126296,follows
17002185,309126296,follows
17004618,309126296,follows
24789175,309126296,follows
14588748,309126296,follows
17006157,309126296,follows
57411021,309126296,follows
15224867,309126296,follows
13524182,309126296,follows
63004503,309126296,follows
22642788,309126296,follows
12245632,309126296,follows
59159771,309126296,follows
59145948,309126296,follows
14478046,309126296,follows
606776750,309126296,follows
7848802,309126296,follows
1140451,309126296,follows
11107172,309126296,follows
11388132,309126296,follows
8383592,309126296,follows
23995748,309126296,follows
12655722,309126296,follows
330361451,309126296,follows
37917164,309126296,follows
18650093,309126296,follows
18776942,309126296,follows
3022191,309126296,follows
14246001,309126296,follows
30050899,309126296,follows
14412533,309126296,follows
9692022,309126296,follows
25913058,309126296,follows
1001734520,309126296,follows
11435642,309126296,follows
14606079,309126296,follows
453319164,309126296,follows
75357513,309126296,follows
18622869,309126296,follows
89820928,25758575,follows
16303106,25758575,follows
25946632,25758575,follows
15939596,25758575,follows
414962189,25758575,follows
15728161,25758575,follows
41192995,25758575,follows
15450660,25758575,follows
154045477,25758575,follows
148529707,25758575,follows
20794926,25758575,follows
16893491,25758575,follows
59557446,25758575,follows
45510215,25758575,follows
19884044,25758575,follows
17004618,25758575,follows
40912473,25758575,follows
14957147,25758575,follows
19168381,25758575,follows
435287678,25758575,follows
12245632,25758575,follows
65045121,25758575,follows
77314692,25758575,follows
478203018,25758575,follows
189376144,25758575,follows
33347217,25758575,follows
431700627,25758575,follows
14930580,25758575,follows
460470940,25758575,follows
49184040,25758575,follows
224079521,25758575,follows
17094311,25758575,follows
69181624,25758575,follows
62665162,25758575,follows
4816,25758575,follows
14296273,25758575,follows
714891474,25758575,follows
147092180,25758575,follows
15808218,25758575,follows
59145948,25758575,follows
25913058,25758575,follows
852269288,25758575,follows
116009193,25758575,follows
2517988075,25758575,follows
78890225,25758575,follows
15982292,25758575,follows
13566,25758575,follows
14606079,25758575,follows
16076032,25758575,follows
17074440,25758575,follows
15985111,25758575,follows
23839835,25758575,follows
18510860,25758575,follows
44678417,25758575,follows
18544958,25758575,follows
14700316,25758575,follows
1459232030,25758575,follows
15634728,25758575,follows
122448174,25758575,follows
23970102,25758575,follows
39151934,25758575,follows
48744256,25758575,follows
194129729,25758575,follows
289420613,25758575,follows
14588748,25758575,follows
550010708,25758575,follows
63004503,25758575,follows
171283600,25758575,follows
15503210,25758575,follows
84816752,25758575,follows
6531902,25758575,follows
2329066872,25758575,follows
16935292,25758575,follows
16129920,25758575,follows
40754566,25758575,follows
14529929,25758575,follows
429227921,25758575,follows
16589206,25758575,follows
18267544,25758575,follows
13393052,25758575,follows
318426183,25758575,follows
606776750,25758575,follows
198584761,25758575,follows
47408060,25758575,follows
141834186,25758575,follows
869825995,25758575,follows
96637391,25758575,follows
15822295,25758575,follows
19605981,25758575,follows
241252324,25758575,follows
41287144,25758575,follows
111631851,25758575,follows
37917164,25758575,follows
18650093,25758575,follows
15763959,25758575,follows
152103928,25758575,follows
224698363,25758575,follows
117543420,25758575,follows
15161984,13393052,follows
16455297,13393052,follows
16129920,13393052,follows
15458694,13393052,follows
31583882,13393052,follows
18510860,13393052,follows
30000912,13393052,follows
17462723,13393052,follows
316389142,13393052,follows
14700316,13393052,follows
23601242,13393052,follows
224079521,13393052,follows
22986148,13393052,follows
55355654,13393052,follows
15634728,13393052,follows
23833641,13393052,follows
19119809,13393052,follows
15941955,13393052,follows
9715012,13393052,follows
15859912,13393052,follows
14588748,13393052,follows
4816,13393052,follows
18094552,13393052,follows
15808218,13393052,follows
1947301,13393052,follows
188809568,13393052,follows
14764240,13393052,follows
23995748,13393052,follows
5692122,13393052,follows
14292458,13393052,follows
16076032,13393052,follows
563819203,13393052,follows
16935292,13393052,follows
16228479,13393052,follows
16317345,36996253,follows
20479813,36996253,follows
18587457,36996253,follows
16565806,36996253,follows
14139600,36996253,follows
429227921,36996253,follows
475286355,36996253,follows
14115926,36996253,follows
14140695,36996253,follows
4207961,36996253,follows
16569274,36996253,follows
14116797,36996253,follows
18706257,36996253,follows
158414847,36996253,follows
213722368,369278149,follows
33276161,369278149,follows
15446531,369278149,follows
13524182,369278149,follows
15458694,369278149,follows
57917441,369278149,follows
17074440,369278149,follows
14529929,369278149,follows
63004503,369278149,follows
18510860,369278149,follows
14717197,369278149,follows
14858000,369278149,follows
338608917,369278149,follows
460470940,369278149,follows
18742394,369278149,follows
15220768,369278149,follows
15728161,369278149,follows
15087011,369278149,follows
50325797,369278149,follows
18771370,369278149,follows
466519303,369278149,follows
38271276,369278149,follows
20508720,369278149,follows
15164565,369278149,follows
16893491,369278149,follows
168295477,369278149,follows
48144950,369278149,follows
50149303,369278149,follows
24773177,369278149,follows
14855994,369278149,follows
18276341,369278149,follows
18982396,369278149,follows
59031230,369278149,follows
14412533,369278149,follows
47438401,369278149,follows
16017475,369278149,follows
21307076,369278149,follows
125115830,369278149,follows
21268897,369278149,follows
43694024,369278149,follows
17002185,369278149,follows
15978412,369278149,follows
14588748,369278149,follows
17006157,369278149,follows
19608273,369278149,follows
17144115,369278149,follows
184136149,369278149,follows
38507478,369278149,follows
14515799,369278149,follows
21111896,369278149,follows
4207961,369278149,follows
30249306,369278149,follows
59159771,369278149,follows
5743162,369278149,follows
7794142,369278149,follows
14606079,369278149,follows
33792634,369278149,follows
14190948,369278149,follows
224320485,369278149,follows
8383592,369278149,follows
69193833,369278149,follows
330361451,369278149,follows
15334380,369278149,follows
145097709,369278149,follows
65698096,369278149,follows
236026761,369278149,follows
14246001,369278149,follows
27511061,369278149,follows
18622869,369278149,follows
15931637,369278149,follows
29465136,369278149,follows
12245632,369278149,follows
10778572,369278149,follows
13493302,369278149,follows
453319164,369278149,follows
20707070,369278149,follows
16228479,369278149,follows
160720376,959648929,follows
5692122,959648929,follows
16017475,959648929,follows
14717197,959648929,follows
158414847,959648929,follows
57917441,15935927,follows
6508552,15935927,follows
19884044,15935927,follows
380160016,15935927,follows
15865878,15935927,follows
4207961,15935927,follows
18890779,15935927,follows
15220768,15935927,follows
21293089,15935927,follows
15224867,15935927,follows
25108518,15935927,follows
52615210,15935927,follows
20731951,15935927,follows
70989872,15935927,follows
13676552,15935927,follows
118177842,15935927,follows
111712308,15935927,follows
16013368,15935927,follows
150808638,15935927,follows
16017475,15935927,follows
15939596,15935927,follows
17004618,15935927,follows
14177942,15935927,follows
23601242,15935927,follows
15667291,15935927,follows
15470688,15935927,follows
22642788,15935927,follows
69193833,15935927,follows
24932461,15935927,follows
17688714,15935927,follows
111339670,15935927,follows
41814169,15935927,follows
15902877,15935927,follows
377725125,15935927,follows
46424263,15935927,follows
15859912,15935927,follows
17150156,15935927,follows
14764240,15935927,follows
19347833,15935927,follows
335972576,15935927,follows
15173859,15935927,follows
14266598,15935927,follows
14766317,15935927,follows
22737278,15935927,follows
102787318,15935927,follows
233865466,15935927,follows
232145151,15935927,follows
55355654,15935927,follows
17074440,15935927,follows
14717197,15935927,follows
27511061,15935927,follows
237119773,15935927,follows
41177378,15935927,follows
61681958,15935927,follows
15634728,15935927,follows
38271276,15935927,follows
385761581,15935927,follows
122448174,15935927,follows
16247094,15935927,follows
15845694,15935927,follows
184090947,15935927,follows
52105542,15935927,follows
25344328,15935927,follows
1467777354,15935927,follows
34642256,15935927,follows
14752085,15935927,follows
18348376,15935927,follows
208361818,15935927,follows
61249886,15935927,follows
26657119,15935927,follows
50684256,15935927,follows
14190948,15935927,follows
30490986,15935927,follows
50381166,15935927,follows
22059385,15935927,follows
16935292,15935927,follows
30519678,15935927,follows
20343171,15935927,follows
15458694,15935927,follows
22184329,15935927,follows
18622869,15935927,follows
16742806,15935927,follows
5611932,15935927,follows
16191902,15935927,follows
7868832,15935927,follows
21268897,15935927,follows
82653611,15935927,follows
9635852,15935927,follows
30001583,15935927,follows
130617778,15935927,follows
49732023,15935927,follows
198584761,15935927,follows
392219074,15935927,follows
18094552,15935927,follows
2697691,15935927,follows
19605981,15935927,follows
19826122,15935927,follows
18641382,15935927,follows
205388264,15935927,follows
16132588,15935927,follows
22063600,15935927,follows
27668977,15935927,follows
14606079,15935927,follows
30073343,15935927,follows
170254080,15935927,follows
16122373,15935927,follows
25342485,15935927,follows
19733025,15935927,follows
15450660,15935927,follows
15022633,15935927,follows
148529707,15935927,follows
18164272,15935927,follows
14615094,15935927,follows
24773177,15935927,follows
5743162,15935927,follows
47438401,15935927,follows
57438788,15935927,follows
38036043,15935927,follows
14344784,15935927,follows
16955991,15935927,follows
14957147,15935927,follows
29283,15935927,follows
330361451,15935927,follows
633,15935927,follows
33792634,15935927,follows
17969805,15935927,follows
14930580,15935927,follows
14834340,15935927,follows
15731368,15935927,follows
116513449,15935927,follows
49697450,15935927,follows
11178672,15935927,follows
24044209,15935927,follows
17757642,15935927,follows
199400127,15935927,follows
290101954,15935927,follows
14881478,15935927,follows
16118472,15935927,follows
85322445,15935927,follows
22652566,15935927,follows
4816,15935927,follows
159562452,15935927,follows
15727317,15935927,follows
5692122,15935927,follows
20728540,15935927,follows
14478046,15935927,follows
36743910,15935927,follows
19608297,15935927,follows
14885620,15935927,follows
14412533,15935927,follows
15041273,15935927,follows
774909,15935927,follows
48081662,15935927,follows
10117892,15935927,follows
29770501,15935927,follows
339925767,15935927,follows
241056520,15935927,follows
65946380,15935927,follows
248937236,15935927,follows
19985189,15935927,follows
88673078,15935927,follows
28657802,15935927,follows
167594814,15935927,follows
46213956,15935927,follows
5907272,15935927,follows
14588748,15935927,follows
475286355,15935927,follows
15950681,15935927,follows
14855994,15935927,follows
16356190,15935927,follows
93236063,15935927,follows
32207712,15935927,follows
7848802,15935927,follows
11107172,15935927,follows
18776942,15935927,follows
336218991,15935927,follows
16591728,15935927,follows
20818801,15935927,follows
18363255,15935927,follows
32412540,15935927,follows
415854742,15935927,follows
12764042,15935927,follows
47414159,15935927,follows
14173084,15935927,follows
161309598,15935927,follows
16317345,15935927,follows
15473574,15935927,follows
14302121,15935927,follows
52652974,15935927,follows
60777394,15935927,follows
14478260,15935927,follows
118938550,15935927,follows
8719302,15935927,follows
38507478,15935927,follows
22320092,15935927,follows
27737053,15935927,follows
18650093,15935927,follows
39189488,15935927,follows
383071230,15935927,follows
29602818,15935927,follows
93479945,15935927,follows
18510860,15935927,follows
15694863,15935927,follows
220062736,15935927,follows
18570258,15935927,follows
278365203,15935927,follows
23833641,15935927,follows
168295477,15935927,follows
13493302,15935927,follows
73260098,15935927,follows
131497030,15935927,follows
14115926,15935927,follows
21111896,15935927,follows
52499546,15935927,follows
23839835,15935927,follows
4099171,15935927,follows
8383592,15935927,follows
14337131,15935927,follows
18742394,15935927,follows
19168381,15935927,follows
34423941,15935927,follows
36125837,15935927,follows
810129,15935927,follows
13393052,15935927,follows
17650854,15935927,follows
327508167,15935927,follows
120181944,15935927,follows
14296273,15935927,follows
220727844,15935927,follows
59159771,15935927,follows
14287094,15935927,follows
11388132,15935927,follows
23588075,15935927,follows
7793902,15935927,follows
78890225,15935927,follows
20473084,15935927,follows
13566,15935927,follows
16076032,15935927,follows
15949696,15935927,follows
466519303,15935927,follows
16403723,15935927,follows
16041234,15935927,follows
24431892,15935927,follows
16565806,15935927,follows
167148421,15935927,follows
16799023,15935927,follows
552119602,15935927,follows
68799810,15935927,follows
9715012,15935927,follows
14269768,15935927,follows
16151881,15935927,follows
14368074,15935927,follows
73416019,15935927,follows
50496857,15935927,follows
43464027,15935927,follows
23995748,15935927,follows
18634085,15935927,follows
87502184,15935927,follows
3022191,15935927,follows
11695472,15935927,follows
10886522,15935927,follows
75357513,15935927,follows
28796289,15935927,follows
17001490,15935927,follows
14146966,15935927,follows
330502724,15935927,follows
16211356,15935927,follows
102581666,15935927,follows
15087011,15935927,follows
22986148,15935927,follows
28145061,15935927,follows
18851248,15935927,follows
18730427,15935927,follows
15691197,15935927,follows
11621822,15935927,follows
14927297,15935927,follows
17462723,15935927,follows
15949253,15935927,follows
21005767,15935927,follows
48166344,15935927,follows
37551562,15935927,follows
17006157,15935927,follows
17006036,15935927,follows
16195030,15935927,follows
15822295,15935927,follows
550612446,15935927,follows
41287144,15935927,follows
14292458,15935927,follows
16076272,15935927,follows
7845362,15935927,follows
47705588,15935927,follows
33986037,15935927,follows
21982720,15935927,follows
20622592,15935927,follows
31190530,15935927,follows
169182727,15935927,follows
18464266,15935927,follows
16160267,15935927,follows
14073364,15935927,follows
16973333,15935927,follows
356564509,15935927,follows
20708895,15935927,follows
54646308,15935927,follows
5502502,15935927,follows
21718571,15935927,follows
15246892,15935927,follows
14067246,15935927,follows
38060296,15935927,follows
16893491,15935927,follows
23991863,15935927,follows
12193342,15935927,follows
18644548,15935927,follows
309937733,15935927,follows
27793335,15935927,follows
59010637,15935927,follows
248481361,15935927,follows
185613907,15935927,follows
378707542,15935927,follows
14515799,15935927,follows
115463768,15935927,follows
40912473,15935927,follows
19519071,15935927,follows
14335586,15935927,follows
105334381,15935927,follows
335369838,15935927,follows
11435642,15935927,follows
162152060,15935927,follows
2444931,15935927,follows
23023236,15935927,follows
189376144,15935927,follows
38737553,15935927,follows
16055954,15935927,follows
